split,split_index,dataset,category,label,label_name,relative_path,size_bytes,sha256
train,1264,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0513.avi,2775204,30bd6b4839b4fe8227b9e219d5a1e35a46be28159a576395116bb861dec97034
train,1265,RLVS,,0,non_violence,NonViolence/NV_266.mp4,412158,68b9f3af36347af0ac633b054b75e7690e6cecbbb2fccdf9ecf5cc6e74f9e77a
train,1266,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0153.avi,6529678,f87fc2cca4f7127cc367ec493ab68a63e89337076fb12fa9296a764ca0daa5f2
train,1267,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0736.avi,3942478,c939d9c1d72e0d9199ab0cf939e38212ac82efdcccfa47ef2d7b2ba2573cac2e
train,1268,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0291.avi,4195086,95b5f16d8abe294a11d29a0c29b680897b1326f2537c19560a313cab0cb0e4d7
train,1269,RLVS,,1,violence,Violence/V_333.mp4,2882211,5d4c6fe5420a89a82e6af61873186f78a7db8ceee5d8e6c5f30be9f80ba33a81
train,1270,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0259.avi,19209048,b1c3f0c08e027ba0c8911bb626ebf95794a3524f1ce88ede46cab353889f7376
train,1271,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0143.avi,2244008,bf4e04d88c64032735574a498a9561f0568049036cb949177629248628373483
train,1272,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0137.avi,12644864,74ef003d362ada76d7c92fadd249a73e2aad6b8cb8273931bff66f0d3910f5aa
train,1273,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0157.avi,14251664,16c59c9355236efd841a7baed6e7940707e4ec4d0149cfcde4e0ed14518310b8
train,1274,RLVS,,0,non_violence,NonViolence/NV_242.mp4,492098,cd5d294c97ceb378235b5b39acc2cfef9b8dfda3a8517e3a08a9b4f81ad445a0
train,1275,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0004.avi,24552966,f263534e13c908a96f5ca2d537005743ea9ab626c584a3a935cab3390557b42b
train,1276,RLVS,,1,violence,Violence/V_286.mp4,3310300,964d1d662b31c783f2a49a7b27dfc91665362bfacd55a004e06edfedf28f2d2c
train,1277,RLVS,,0,non_violence,NonViolence/NV_114.mp4,592656,2b552e81591e68860721aa69452d2dcaff8ee1c6eb1ef9d5c1d3addcc508e407
train,1278,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0013.avi,3843366,2d46e4aab308b8b89a49117bf308e71435c9f1eed7a650477245155b8830547b
train,1279,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0213.avi,3835412,904e0973eaa111159a08526ab8a92881957a2b1dd8c90fb509a6b622faf404a5
train,1280,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0103.avi,21885622,b3e5651b47e27a3b5bdc2b94dbeb4dcfafebf2e92e44d523a1ef36c4d2c905f0
train,1281,RLVS,,1,violence,Violence/V_125.mp4,862971,33dd2c21c99c1c6d9941331feccd28927869dfddcb7c58d0a9eecb03bb26125e
train,1282,RLVS,,0,non_violence,NonViolence/NV_521.mp4,566766,9a635d37f5384779103e25d8674a5496b6af665bb19f464bf76c38d9a9fd3424
train,1283,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0415.avi,7614878,8e7e13af5a88aa4b70651e165a9403403fb17d09352affaf435147b8c79ae6ce
train,1284,RLVS,,0,non_violence,NonViolence/NV_346.mp4,294632,1c15793ae1bc691e4e8b088ec107fd4fc645976d028feaad416941cd0189d97d
train,1285,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0564.avi,9865132,58d2a07fb8beb4d07a6b353feb639d3ab5e74d6e32f1e3967d7e4669c96b8e45
train,1286,RLVS,,1,violence,Violence/V_506.mp4,1403826,6286a665b0d29baee0df031109fa1cc2465b64ef7e3bb25c06f9e398e1f65e7c
train,1287,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0275.avi,3633366,55d28550b55cb67567ba0d35106704b4418bb78f56cc4101198d61c92e911da2
train,1288,RWF-2000,,0,non_violence,val/NonFight/rwf_val_nonfight_0144.avi,6268396,6bec8d7ee539937f844dc7f8bee1c60363afb1d45a8aa2923330637624f951f7
train,1289,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0416.avi,6630086,450504c92fdc9f80570028fd08fe504e704568cf0182cd9a05b721b7faa0a173
train,1290,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0605.avi,9571478,d7f5e5fcb0d04047e6232deeb7dc59fca0d293f5d804b644b308587e8b972f0c
train,1291,RLVS,,0,non_violence,NonViolence/NV_347.mp4,226024,906a60a04b3e5df0c0bc817076f1ad5d9ba4c98590ebfceab13a45ce7b74ab0e
train,1292,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0292.avi,10761574,ae3d60098a74435030ef6672a019becec1bf9caefab6d671da2680ee7149461a
train,1293,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0009.avi,10656068,5536b02e6fee62845a9ed9499d4c81e491e9d887871ccc0ff5007489543f65e9
train,1294,RLVS,,0,non_violence,NonViolence/NV_777.mp4,1160965,b69d84ae0c2800bd23ff874d80c23d0950bdcb6338da066667903837dc2615b9
train,1295,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0218.avi,6207326,d489766dc688a1180c5e358421e2b5dddecf3469c02ff7f52989dfe2e454ce51
train,1296,RLVS,,1,violence,Violence/V_922.mp4,305588,49fdca28e379f07591e78939586cc3e6a10eaa6d1ae08222ac665f7da5865c66
train,1297,RLVS,,1,violence,Violence/V_621.mp4,1483418,f8b5a48171cb452623dbb0fc472f5d27add13c44e0e656d1c4c1df480664f7f5
train,1298,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0200.avi,2583998,5efbfc2fcd7155721688f38d2b7691735ea92d865aaef522cb1e7726ed9ad4e6
train,1299,RLVS,,1,violence,Violence/V_974.mp4,436071,00865b5dcccc500c64d9aff7579c11fc5b3a6496036faeeeb860ce7d5ee1bef2
train,1300,RLVS,,1,violence,Violence/V_26.mp4,696607,cd2f39afc5d88ea4b5c2795bc8c09f28f07d0854daf886a0897e4e46046ecbbc
train,1301,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0047.avi,4355570,51946302e8f8bf1bbc895b77f681222f25fdac9076dc75018aeb64ba35ef677d
train,1302,RLVS,,1,violence,Violence/V_869.mp4,546353,b7ed836f008216cf8c0de246488e4b2f9241c6b660dc13f1dda15c73528667cf
train,1303,RLVS,,1,violence,Violence/V_760.mp4,2600328,70b0e9c3f8da9c35931fbe31bd08a4cc19f9b1be16e9cbc3fad8e18c8a42e033
train,1304,RLVS,,0,non_violence,NonViolence/NV_816.mp4,1312991,b53e160525dee18c5df3856e97d4c923b0bd87417416b589073543a5ce94ee73
train,1305,RLVS,,0,non_violence,NonViolence/NV_609.mp4,1361390,c2abfc3f578ba72f8e99b804722d05b110ea0481d3d901119897e368af57baa1
train,1306,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0399.avi,2294940,aa2d6ceb669a7e36480676d4b32d6098b3fd1cd61973926c160634ee6f980842
train,1307,RLVS,,0,non_violence,NonViolence/NV_533.mp4,386519,0ff07f0a60350cbca550287c29b07e1ca4fd7e88dea99c084a284658cf51db28
train,1308,RLVS,,1,violence,Violence/V_644.mp4,4170008,7d1630491e547895274e47184d666a496cf8a58330d9b47092c4be3c194d72a2
train,1309,RLVS,,0,non_violence,NonViolence/NV_343.mp4,242819,e37d57b520043568b65966bb21bc93692b6a18464034b42b8d45ebe64a2d44a2
train,1310,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0261.avi,1161406,e783c983e4b1e5602d244a8e9334e87d62dad52a62e689499e5aa17548f590a7
train,1311,RLVS,,0,non_violence,NonViolence/NV_728.mp4,731436,08bd5c6be3af92945c2868f82dc2dc93ad78c62c514f66746540e8e19f6ed2c7
train,1312,RLVS,,0,non_violence,NonViolence/NV_462.mp4,207748,e3affdcc2aaad8c336570aa4f1bc1bef6b93a48018b4e699b8477c9e91ac4b6a
train,1313,RLVS,,0,non_violence,NonViolence/NV_19.mp4,1572711,0768f2ee60addd51eff1ada83d25b989d37a73bda938ece83e0f183ddf45f759
train,1314,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0762.avi,1866106,5535bf775046a70ce0b8984c50ae6d010e4be156157e9011c7c6e1d6e98c7f6f
train,1315,RLVS,,0,non_violence,NonViolence/NV_13.mp4,1432780,789ae1f2047cb5edecc674cabfbcdc9169421accb65b1a3a8d01870baec85819
train,1316,RLVS,,1,violence,Violence/V_163.mp4,271233,fcff55a63ffb5f6908aa18db2afe3c44cc6b0f62d010c585b698f54373c2f5a8
train,1317,RLVS,,1,violence,Violence/V_773.mp4,1123736,75fbe3c52fb96ee010af58227aba96734896c4a0d1a6b954d338fd7fec47bc4a
train,1318,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0012.avi,15511356,cdc6870263fe045d050844d788067ee74e1adc114410567c18def11ac2c288e8
train,1319,RLVS,,0,non_violence,NonViolence/NV_273.mp4,1608249,e61b74d4cc6b1f054ad4ba8bdfc02051f72f7233d583e036a3576cbff14db0b0
train,1320,RLVS,,0,non_violence,NonViolence/NV_500.mp4,265312,6dd42652d5946e05eae3351c061bd80ced27a40111bdd3e30daccb7c15fffce7
train,1321,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0451.avi,2473944,9ec49938da56ba4e13c556e57707f451ae3255c240567f1459c80ce159a7ff05
train,1322,RLVS,,0,non_violence,NonViolence/NV_659.mp4,183611,b0556f90af3e4912c4f51e57582eec563f230c7e036f84490121f983243023b4
train,1323,RLVS,,1,violence,Violence/V_86.mp4,339749,4284063d4ea405a59f02ca6f2cdd922419fe1c910187e7f41ebbf5dc57fc5960
train,1324,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0220.avi,3200732,832613fbf960b2c18e571cb97ba999cee835a714785c7be97cff237f469dccf6
train,1325,RLVS,,1,violence,Violence/V_678.mp4,1229339,ed1debdf3c3068e9c9316eca0200a45f74850a469fe6648de1b1fbf8f4d69ac0
train,1326,RLVS,,1,violence,Violence/V_371.mp4,341099,4cf17f3e9a1cb83c6e025cc54fdc614491e909293557c92a9692ad6e0417725f
train,1327,RWF-2000,,0,non_violence,val/NonFight/rwf_val_nonfight_0085.avi,2417852,e464c3c1af82870d7914dc0ff22f0ae7c070740412ffb34c129a7026c82802da
train,1328,RLVS,,0,non_violence,NonViolence/NV_125.mp4,592672,36503bf33b65c554e280a618fe2d288d0183d552525e25dbb020a9d2443e6b99
train,1329,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0067.avi,12192688,66ad8dc83f6f3a73eb600d4cd8a0ae8204e705be5a63ea46c91f28063c8a057d
train,1330,RWF-2000,,0,non_violence,val/NonFight/rwf_val_nonfight_0047.avi,3660862,8034410e0d38834a4d32025650d7bc4a7c04fb6861d31c6dafe5738a961401de
train,1331,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0420.avi,6524296,8fc97d54a13c3f4601b501886a28a7df76cb885c3321a13901131ca9426a01f5
train,1332,RLVS,,0,non_violence,NonViolence/NV_211.mp4,413064,151ade3d6e0a46497d9d1c1359ed6317c97417e07ab8b61db4e7b9eda4b5ac3c
train,1333,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0206.avi,2619372,9826b4607e8e69ec2cb6af95f0c379312a6de7597bdd12ccbcb3c7c4c42024c2
train,1334,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0194.avi,6697866,87726780265ee7b2a32fb552b1416d163fc4fb2afbec3f5392fd7473934ccfbb
train,1335,RLVS,,0,non_violence,NonViolence/NV_168.mp4,845552,11abaf97eaec1d1fbf5c569e02d24bfa9f414769df9446322a3fed5dc0f07fd1
train,1336,RLVS,,0,non_violence,NonViolence/NV_286.mp4,1692350,36395213c7450d0ec13579b6b00e70a695f1ed1ef28880a51d298d42b856907b
train,1337,RLVS,,1,violence,Violence/V_690.mp4,641251,781e7dd80bf0c32ca92fa86bb740e09933bf924d537971f95c9941ae0d31b7fb
train,1338,RWF-2000,,0,non_violence,val/NonFight/rwf_val_nonfight_0145.avi,3754062,e0e7fdccabe03c3d2fe3cad0197d101b67664329ba2b2ecbd8a16da231fc69ed
train,1339,RLVS,,0,non_violence,NonViolence/NV_173.mp4,148056,ccff25cb52748b8344d2463228d3472d76a5145d575aa7956e26206712b1c0a1
train,1340,RLVS,,0,non_violence,NonViolence/NV_845.mp4,1484750,c692778d2ef94c502b741caff8f16d053940b6f2d7be518135c7600e10e0279b
train,1341,RLVS,,0,non_violence,NonViolence/NV_992.mp4,4240942,2626cf9d83d1ca104999839e50a9edc44d319196797902deebb3b17d3b6f56a2
train,1342,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0706.avi,2100098,f0634172f89539017f1dbd77f27f0b40395202115218f451015f03315ef543a4
train,1343,RLVS,,1,violence,Violence/V_932.mp4,423596,7acdaaf1b691ba433492a3b196349d84a71091966e6c5a391aaeea3b988a4457
train,1344,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0514.avi,2212744,658f574a4ff4b65bd53ac21eeb55e240633da62e34a15bc29584e3e0e7132529
train,1345,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0025.avi,11966560,e40d8ad4ea736a26e0dda29d0377559e2826604d520b623ca4f146c072a61ffa
train,1346,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0088.avi,15548396,975c4944e292a72fdb93df9f262c987695025e87cdfe71a45a1a199c37235ad1
train,1347,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0090.avi,9178624,4af3f79b56ec3347a6e6f5f8ddf46ed2390527ce50cc5c57db0c095d198fde25
train,1348,RLVS,,0,non_violence,NonViolence/NV_827.mp4,1156507,ee95694f803272037df6b6b5e1b8f379a1ef40a531aca3930d1665b1a7fcdbd6
train,1349,RLVS,,0,non_violence,NonViolence/NV_586.mp4,239282,d5890ece6a3d7b45b0cb3b188c85b403e34bba6fd880da16d935fcb1ad9e4174
train,1350,RLVS,,0,non_violence,NonViolence/NV_976.mp4,1207626,ae1cd6f553db7fba415e8a5db94257510a92488ea11c32a592dffd08c4c5dbb3
train,1351,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0524.avi,1908796,bd42b87f2e9fe6dd397d32c2fafee48020d64e7fbf77bd6d9ba86c99258a5efe
train,1352,RLVS,,0,non_violence,NonViolence/NV_151.mp4,335938,d8903fd9c54b5b9caaf958a0365b62be6fccd60fe182c5853ab6b60b0e8ab84b
train,1353,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0418.avi,7407964,6ff6aecad80dbc572102af4e9d12d34121d6cf2a926cf9fe80b16ab0579fe049
train,1354,RLVS,,0,non_violence,NonViolence/NV_681.mp4,484968,98fa6d69e5b3f6e29eecc1fd50f4d7da189bcccac1415e8f98803409c51fc697
train,1355,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0355.avi,1046804,1adf457173f6b5073619d1fe3b5a0de86fbee1efdc32356a84817d0ce7820175
train,1356,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0387.avi,15361068,f0e154e1cf9b46d92bf5cf06983cb3190fe7cbf1b38de13fec5643bfc5f9a2d8
train,1357,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0670.avi,3402350,d9e71d04951a00f1b30735a7d52bcc19666bdff5fefd4e9b59945ac1d3552099
train,1358,RLVS,,0,non_violence,NonViolence/NV_11.mp4,1660244,18b26dffa924186e0786009a14f792aee7747de9bf6ce96b0643e08415323c8b
train,1359,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0757.avi,3820626,473f238439cad560981f4feb57672d988adc3699990ea6d90964d8f154210671
train,1360,RLVS,,1,violence,Violence/V_393.mp4,1168446,279c64782cfeee67298fa6a78ec5b05d0608cf1a0145399f6eb20f543d7f4eaa
train,1361,RLVS,,1,violence,Violence/V_978.mp4,321977,f4edfd924c9356b9f5f444415a393315bf943b3f77a19e3afd95e58ca80ce057
train,1362,RLVS,,0,non_violence,NonViolence/NV_92.mp4,773216,6f66bc431e80af1577c2d13865e23e9456f1f74fc17d8fadba48cec308476d2b
train,1363,RLVS,,1,violence,Violence/V_889.mp4,391888,8647fe094f8669a311d413bd8a78edc452d21995f8a083384cf1a45705f88b59
train,1364,RLVS,,1,violence,Violence/V_68.mp4,398183,0c88545af0d073d055be82a98c71bdac4dbc9e374126083fe08aa1e7044735a2
train,1365,RLVS,,0,non_violence,NonViolence/NV_330.mp4,717270,28286fd0bbe60386557e0e4434e11120dd29e36f90fc2117819038119cf172d5
train,1366,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0175.avi,1157596,80928c679a389505080a043911ffb739f8c2242cf0cf254c21cea493ed93555d
train,1367,RLVS,,0,non_violence,NonViolence/NV_36.mp4,368608,84c12f615ac56583e66a5a2ff4efa304c91a61ef204f322c5d82cc096f02da3a
train,1368,RLVS,,0,non_violence,NonViolence/NV_789.mp4,943318,4123f852aa1ab0541d526388a31ea4038441af4b324509d76fe0a64ec8653142
train,1369,RLVS,,0,non_violence,NonViolence/NV_474.mp4,371036,a820d43a2ebb089a16970afe1ff8e9d9452a9ce2690435366c40fa797aa85f62
train,1370,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0450.avi,2124680,96535aea9a47f929ff426ab62fb6caae50bc1d2f046f29396d43c86fd0844a3b
train,1371,RLVS,,1,violence,Violence/V_966.mp4,1173853,a7932af7d879b95aec3dd54b554cd64704cfee06089aa03e0415a090be955a94
train,1372,RLVS,,1,violence,Violence/V_435.mp4,976170,deed55b91ca5cb8a758f53bd01d159c6cffb862982039579dcf1d0a776a0fa55
train,1373,RLVS,,1,violence,Violence/V_482.mp4,2028389,815b87864c0ff824b45f102121e7c02bfd8f315d748040a10b691d5b81659d3f
train,1374,RLVS,,0,non_violence,NonViolence/NV_652.mp4,340545,dcebebb103c8f05f0aa90ba905cc2051432ce8f18ffc7e7364246ec49ee24871
train,1375,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0119.avi,4004666,7fb1cd6e8265a3371a5447b96c3101b8a212cb2266a4ae4df7ce37e8a5e40130
train,1376,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0607.avi,16276568,1a657c0d355e45643127d5d9cabcbf85646632aa962737c00ef44e7469cb826e
train,1377,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0716.avi,2229180,535701d21cb2f13bdd15b13d845224fdd06a7e29949ccdebb1aa38b29c7d51e4
train,1378,RLVS,,1,violence,Violence/V_665.mp4,897956,03bdecaeee7bd11810619e88d195e703da09e97fdccf057916071244a5372c76
train,1379,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0161.avi,10384914,0291dd700d8c189cb61f596457d909835f1c9ff6f966f792d0bfe8df46fe363e
train,1380,RLVS,,1,violence,Violence/V_394.mp4,1354639,d7997b446370bde7fa7ce127926239b420a5adfeb325530db00e2ec457a2563d
train,1381,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0531.avi,2747020,1d41d3ceb4358d2bf7214228988bbdb020c5ba0aae84fdb156794614044069cd
train,1382,RWF-2000,,0,non_violence,val/NonFight/rwf_val_nonfight_0180.avi,6524284,b05d350c4b68f4a110156f057b86d801791ede613ed11124ad210783e36814d5
train,1383,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0527.avi,2298302,e3e0fddb3bda73d6f69bcab5d2c14c9857b457b56f7fe82e43b4f8a2de0f6de9
train,1384,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0338.avi,3619084,609e64b3f47770112c4190a7df4329d806a25ffc478349e44318fbca691ecb40
train,1385,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0123.avi,10977080,7a25a8a322a8694a0487cab8076b926dda5908e4241795c77fdd47a349443f12
train,1386,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0563.avi,5623744,31396faf39691df41bef9bb80d4547ab4c173252cb3cb90245100c7308a35325
train,1387,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0173.avi,21322184,f439e183b015c45b8a7e9b46895fb3405a0618086bad4bca1cd589acd3051bec
train,1388,RLVS,,0,non_violence,NonViolence/NV_563.mp4,394375,ad83995009ffb36cfdd533379c3414b7cde0d0d1fbc6be9c11c53ae79a4bd972
train,1389,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0002.avi,2538716,171fe9be4363c8381c93f87cabc39c332029b684b24e084e822d0291b160a9af
train,1390,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0419.avi,8156808,88500500f0749faea6f25b18ba432a0724d7feb368bd5a8059b76287ceef46fc
train,1391,RLVS,,1,violence,Violence/V_290.mp4,1769011,9c57bc20945af07e95fa8cde88f54c8c9d1122bef21772592b70949ff96edf1d
train,1392,RLVS,,1,violence,Violence/V_491.mp4,844327,cda7591b7c23e11fb64c12e683212f76ff1bbfd79c63dc366f70a146d80ac285
train,1393,RLVS,,1,violence,Violence/V_380.mp4,571851,33dc71074d1ecd0909715f6a8591c62d71d95a97692c7b2720322c3207430427
train,1394,RLVS,,1,violence,Violence/V_777.mp4,1159165,77ec18987d97f2e35b9cf7dbc9c10e3bb0ca5cb649d606c20fb35d089ae16ef9
train,1395,RLVS,,1,violence,Violence/V_859.mp4,792362,8932a0f74dd76390d9e9813c78534218d099fc507303b1ab616dbf54d7d11377
train,1396,RLVS,,0,non_violence,NonViolence/NV_471.mp4,631133,c2be8b1535ec0d1350722efcada2548644218a366c85fc3c127a026f1662cff2
train,1397,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0023.avi,3081462,f0fe1e265123e78840d41214db54102c42b4a021208c0d05deaac6976a22137c
train,1398,RLVS,,1,violence,Violence/V_865.mp4,1060379,bf5a0a1c119fa4963882f0cfdd9080e2185db2cc6acbc97293ebae8529a5fd1b
train,1399,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0510.avi,3184784,c344e296d5084b7caee6a296b4a7a8773d0555f302336c9420d7ea05ca8271f9
train,1400,RLVS,,1,violence,Violence/V_583.mp4,1949934,23d0458885a3e04ebdd281190e6636e33337f02071f188e06340c503a629650a
train,1401,RLVS,,1,violence,Violence/V_903.mp4,412634,646c2b98d0a8a357a43769f9dd5435c9589ed4d3c38147e33a73c286c652de93
train,1402,RLVS,,0,non_violence,NonViolence/NV_46.mp4,681560,a306b8726cdd20a8ae72eeb0c047f7aa858d84939fd708da61c3c809a481656e
train,1403,RLVS,,1,violence,Violence/V_332.mp4,2820275,148f01482efaedca685099baf3a18be7c963da1e6c47d27883684215ff4558f0
train,1404,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0390.avi,15250604,ce8977c0a5a7c96a3372f60f3039c0c812ca7cce44856aae87b5732700c1354f
train,1405,RLVS,,0,non_violence,NonViolence/NV_287.mp4,1235730,28d93aede11b204639e1725bb9ab228ed414547c12c76e3c253504ae61ab7ba8
train,1406,RLVS,,1,violence,Violence/V_257.mp4,828825,b57044640ee8f5f32095429f5f18e02196b16a2508bfd2658b6854173fb87932
train,1407,RLVS,,0,non_violence,NonViolence/NV_320.mp4,1807952,5e05b577752a5431faf5c2a8092c0735d11f32850162b76a9f74bf834b9a0621
train,1408,RLVS,,1,violence,Violence/V_237.mp4,2718110,0c43696d699993382910ee9aa2f0080cc673dab64421a00161abd20c2a542c5f
train,1409,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0233.avi,2757520,7eddd0b37cac74c3c7b5c4369618f368a2b2ebc8123c5362732428cf6e782846
train,1410,RLVS,,1,violence,Violence/V_511.mp4,572018,58d8b019ee04576f1831274a593eaf4a0c6688d31bd3d207b26970de7f65c5c4
train,1411,RLVS,,0,non_violence,NonViolence/NV_16.mp4,994196,b97497d1aeb51fd87da5cccd5678120b694582e80ca255e34a5eadc249da69bf
train,1412,RLVS,,1,violence,Violence/V_961.mp4,311819,d25d6abc15989872f3e632f903cc67b411f5c63772ff703714551382d3ddbc33
train,1413,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0084.avi,24525482,8a94453d6c02175c5e3b88a2e78de73d237ca38ffbe3ee464a6cfef92a1f9d72
train,1414,RLVS,,1,violence,Violence/V_917.mp4,303857,1f01d08845bb4386689777c4a4f66f04a93c4abf356c4062c57ab71eeca2e642
train,1415,RLVS,,0,non_violence,NonViolence/NV_88.mp4,452268,2fc6cc565a6a59cfb8f8ac54589896da6117e28c49c19c7424b923808580b9a2
train,1416,RLVS,,0,non_violence,NonViolence/NV_924.mp4,512635,f4c97feea6932a170c762337511493b8cea0e6f7726731cca3a44584bd7cc6dd
train,1417,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0704.avi,8699210,ca08a6a532fde32e2bbc719f2ad07aec87ce016b01b141252b2fd4417d251855
train,1418,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0381.avi,5451380,aed13a1e233cf87b64d36061d741c9f1368916a8a0519a152b082800d9852cdc
train,1419,RLVS,,0,non_violence,NonViolence/NV_988.mp4,513354,80b3b2661a3475ce2e430dcd2b6f7b05a8b9d004600d27e440326b8eb5b2ece7
train,1420,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0511.avi,3583390,a32b5988e29a77fb21a7ff26b0a8508a4ec1e54a5916ea9b519879b6409468bb
train,1421,RLVS,,0,non_violence,NonViolence/NV_311.mp4,266095,54f41b031a0f5550712760a1817e5eb6ffecc2bb48e768489927a514b3012e39
train,1422,RLVS,,1,violence,Violence/V_501.mp4,1258729,859f749642c0d3574256b22b674ed7115ddaa22bfd059233674f15ff93084e75
train,1423,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0078.avi,3389626,135d77c00a32d59fafb9c3b500dbe27f889651daeff0ba5e74458732c7841bba
train,1424,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0479.avi,2339924,73c5a6b8c83055c52d2d0bd4ec0df9708895dd0893f8963add9f65af4ecb9387
train,1425,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0596.avi,6704034,606b3e7118e482435dea58fd5579f3dc3397f6b02188c5203727c815e9fc0990
train,1426,RLVS,,0,non_violence,NonViolence/NV_24.mp4,1252327,106592b75ae88f595c518362f98caf477c3615c09d9c9ac9dcf7e00a865ca118
train,1427,RWF-2000,,0,non_violence,val/NonFight/rwf_val_nonfight_0110.avi,4098840,cff703265a8501c25d42b20e0b3fa63c8fc7d8623917f66d7ba00e2ebed3f298
train,1428,RWF-2000,,1,violence,val/Fight/rwf_val_fight_0103.avi,4117468,5cfad036af14372cacf8dc8d45d61ba28b64ade9d929fcb74fce3a98ea1a2f8d
train,1429,RWF-2000,,0,non_violence,train/NonFight/rwf_train_nonfight_0034.avi,1859878,c0c36d2766f29caaed00516d6ce47781038348b158ee4177c9312dd7d4ecb50a
train,1430,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0310.avi,7648368,1764f7af1ffdc5138ccc15d62919f6a3b03ef49598bed71a6b2486cddbb4585e
train,1431,RWF-2000,,1,violence,train/Fight/rwf_train_fight_0344.avi,11526482,cacb953d5cc4154031d7b4ad97ea58ffe32961bb76907bd2bf7ce754d08ed340
train,1432,RLVS,,0,non_violence,NonViolence/NV_431.mp4,243128,9b8fbc81f48d382657e01a0c80f6a7c867a7f27121eadeec33ca152bc0cbdafe
train,1433,RLVS,,0,non_violence,NonViolence/NV_65.mp4,937124,c97b6f0a917a13c6b55316e032df1df12093dc4e2ce1116be0a1ab31dfcb9533
train,1434,RLVS,,0,non_violence,NonViolence/NV_597.mp4,442117,42265bc12a3475c11aef53be8ac0a31d2ca3925b77a8678b02483260d8ca2c56
