split_a,split_b,dataset_a,dataset_b,label_a,label_b,relative_path_a,relative_path_b,sha256_a,sha256_b,source_id_a,source_id_b,source_id_match,basename_match,duration_seconds_a,duration_seconds_b,duration_delta_seconds,duration_ratio,resolution_a,resolution_b,min_phash_hamming,ordered_matches_h6,ordered_matches_h8,classification
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0573.avi,train/Fight/rwf_train_fight_0572.avi,abd021b66c7440885d9ba969c9e51ddde8493b0d0ece39ef83355f6f6972cb70,eb55d33af8d8ab6d23dba6b6761ad91f9065ba34fee20fba557ed8f6a44c56f6,,,0,0,5.000000,5.000000,0.0,1.0,204x360,204x360,2,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_937.mp4,NonViolence/NV_952.mp4,ce5d87aab1f91294b717de4b8b316bfbdc4cfced646322ca13bd03df1c01473e,24c5975667d168350378867a5da592005e9c113a877d33f4a71e992821e3bc3e,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,2,2,2,isolated_frame_similarity
train,validation,RWF-2000,RWF-2000,0,0,train/NonFight/rwf_train_nonfight_0463.avi,train/NonFight/rwf_train_nonfight_0462.avi,239546e938ea5b752007b7097bfe5420af9e5427d4421d560d18d8d4759ca047,cf3482a526853feb03490b45039eef1abc4bb3c5f9b4f58736deceb73bac0bf6,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,2,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_492.mp4,NonViolence/NV_493.mp4,f6831f24eea147318a75c576f9b1e770dd1654b277d47918e673920bf12c6bf0,9c727a5c1d414ef9af46902f8857f4411bb69b5d6065565a8a43d2e60b2f5b03,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,2,2,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_223.mp4,NonViolence/NV_222.mp4,a346129ae5275f93ee36fdd1fc99f1f00c7f1a859fdc2741faba341e91c53412,0e085960fea3c66079c94b4ee0cf1f511e77a0ebdc5e7d68066ac142f4fe418c,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,2,2,2,isolated_frame_similarity
train,test,RLVS,RLVS,0,0,NonViolence/NV_418.mp4,NonViolence/NV_416.mp4,39d639c11ebfea69e6a75ddad74e1ba04d4c9428af4fd72e6590d3ad9d1bcefe,f45b77d7ac45cab2b6cd4aee5ce1acc4e78741af6d43976335f3e822c275c749,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,2,1,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,0,train/Fight/rwf_train_fight_0290.avi,train/NonFight/rwf_train_nonfight_0177.avi,4bad0b22577ee3fb060f3d65a4350cb721b9f6f0852cdaa6c9d3f2fae2fb5c55,599bc1d98933bc85acbcfff57fe5dbdd99de718fa09e70b7959de7f5c152696b,,,0,0,5.000000,5.000000,0.0,1.0,320x240,320x240,2,2,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_534.mp4,NonViolence/NV_531.mp4,bee739f065024ec7a51840d489b2a940ddc21ad93e2d88eaa2fe9fb4071b4d46,95a7248cc478133fe367e20b2b6ed988b3d49d18c8b8fa9981626d39545d6428,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,2,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_700.mp4,NonViolence/NV_702.mp4,ce783e245ea5399773949ba9e87746cfa09abc8c6892985cd2ec47f82132bb47,f652b491bdd19838f1abfa05a49b8bfa59aa95e1a7dd167b2b422a7aa983125b,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,2,1,2,isolated_frame_similarity
train,validation,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0116.avi,val/Fight/rwf_val_fight_0115.avi,ef181cff2e9fa4572b795dcd8c404ee5a44a57a40c9657927636f4e5aed4d449,e047ea2ba622af1ca8e5864eafdc97f670ff3ca50ce57341495f2009a104f69b,,,0,0,5.000000,5.000000,0.0,1.0,640x360,640x360,2,2,2,isolated_frame_similarity
train,validation,RWF-2000,RWF-2000,0,0,train/NonFight/rwf_train_nonfight_0460.avi,train/NonFight/rwf_train_nonfight_0462.avi,410b6768f40e3731e9d9de436b54aede35a697e8bba8a8b646bc6371ac55c7b2,cf3482a526853feb03490b45039eef1abc4bb3c5f9b4f58736deceb73bac0bf6,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,2,2,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_255.mp4,NonViolence/NV_254.mp4,7cf146dc66bc64c32082f10d842ffaad2ed283e1b9f11137683281bb5d3bb21f,e0a48464584bac4b299dabef57e6cb264bd8628e128e954a45152a8c6f9085a9,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,2,2,2,isolated_frame_similarity
train,test,RLVS,RLVS,0,0,NonViolence/NV_527.mp4,NonViolence/NV_528.mp4,a7fa485fea2dd7907c27401e18d43adf9626e09d482277a01707ea5c6179e94c,e3f78d31546853f638ab8b0381343d685bf9adedda3cb228d956c3102298295d,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,2,2,2,isolated_frame_similarity
train,test,RLVS,RLVS,0,0,NonViolence/NV_149.mp4,NonViolence/NV_156.mp4,7522fad279e5a57c0fce3a30a94de281312a7fc61b5e57c4d81719a1d32b17cf,ae763fa88e70a3a24915596c7a1ffeb7fc4bf0a9ef48ad12bff92ae86138c410,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,2,2,2,isolated_frame_similarity
validation,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0222.avi,train/Fight/rwf_train_fight_0223.avi,b774bf625534570a85571b7251333d98d9a9ecf69f5a2f61c215eb8d7577a2ef,c091764c0976ffcc70ff42fb98f9410fac70bc331c4b5fefef4bca6b28422585,,,0,0,5.000000,5.000000,0.0,1.0,640x320,640x320,2,2,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_532.mp4,NonViolence/NV_531.mp4,54e5ebe08c75d8dd2e1b448e93cbf835c1db5129a268eff105c2ccf3604007d3,95a7248cc478133fe367e20b2b6ed988b3d49d18c8b8fa9981626d39545d6428,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,2,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0062.avi,val/Fight/rwf_val_fight_0063.avi,0de797c314484ec8a84d5ae78f2cb6f58916c2729a7390dce06dd8ab738f2511,c71399a1d057071b7f063c5ffb96a0465e08c0874c53264e3e55905c9f1f6bba,,,0,0,5.000000,5.000000,0.0,1.0,480x360,480x360,4,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_33.mp4,NonViolence/NV_43.mp4,19f93946de642aa8a7ca118c570bca37d3ac7849eee4475bfbf2775424bd37b5,59ef3a7e55829cdf8ae424f4ede48628e5a4a428518831c732ffb35e791f5123,,,0,0,5.320000,4.720000,0.6000000000000005,0.8872180451127819,640x360,640x360,4,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_62.mp4,NonViolence/NV_51.mp4,2f7c0f5d4548fa028696c35a943c81cd00d66c27420f6fb0ad136de3b83e52a9,899cebf0acc3bd748c7080f9adf184382cb0839044a00db68e5c00d944ac0076,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,2,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0147.avi,val/Fight/rwf_val_fight_0151.avi,e78692a8d11ec8d845e64a49d7129433f814eeed990497994ff60fe9f3fb5f5f,2327862244d5b97544304ecda760991fdc0f4f2b848fa40e24bc13143e1c8868,,,0,0,5.000000,5.000000,0.0,1.0,640x360,640x360,4,1,2,isolated_frame_similarity
train,validation,RWF-2000,RWF-2000,0,1,train/NonFight/rwf_train_nonfight_0559.avi,train/Fight/rwf_train_fight_0506.avi,6e56dfc6c5cba7657c44a87ce45cba6611430b7fd50e346924a60efeb82611c8,6da1d6a3b6f43eaddc6ab0596a2c2be38be2fd9dc326421be839d61c4fa914f8,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,4,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_690.mp4,NonViolence/NV_683.mp4,d1444b1cc79b66548b9f82031a0facfdc81435c61e462b74cb3196575e57f613,f8f8b475407290912e2bbaac2c2b56054230fb9cc9a4a5443b2ce8d226205520,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_701.mp4,NonViolence/NV_685.mp4,013338a2e541cec0bab4ccd29accba131089e8432c723d55f5cf58f8b80f104d,e0b45b413bde395e13e18c5a64a90b7930f38a944c48104992b6c34472337fc0,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,2,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,0,0,train/NonFight/rwf_train_nonfight_0375.avi,train/NonFight/rwf_train_nonfight_0376.avi,9fc4f50e84df1a8f4b7f4efd51319496d6edf4f7a034c3173360d8fd81ad7c4f,ecb4c14e2bb64f256e87c03a37a9d0b0c1ec4f11fcf0cc5f57ec23af8150db44,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,4,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_836.mp4,NonViolence/NV_829.mp4,be0639e6e74170bc4ee057ea64d830c2e6113ee2216d297105946a7992588eb7,1bfda470b044fce0631f59f52d53ec0194efc0631341956c36a360874ca47e4e,,,0,0,6.160000,4.520000,1.6400000000000006,0.7337662337662337,854x480,854x480,4,1,2,isolated_frame_similarity
train,validation,RWF-2000,RWF-2000,0,1,train/NonFight/rwf_train_nonfight_0315.avi,train/Fight/rwf_train_fight_0289.avi,dcb5d02e5f337b9fc234f1d985a6293a1e3bd4e02339d08cbcbbcbd089bb8580,53db7a4f21974028580948d385490df6f9e78d5097d31df436da233d7b3e5ac4,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,4,2,2,isolated_frame_similarity
train,test,RLVS,RLVS,0,0,NonViolence/NV_937.mp4,NonViolence/NV_936.mp4,ce5d87aab1f91294b717de4b8b316bfbdc4cfced646322ca13bd03df1c01473e,d39221a0ea54b0e64419f1de95c5e8bf72460d6efd7c10a59bb4265cfb0360c7,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,2,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_186.mp4,NonViolence/NV_183.mp4,50e8fd5e01fea4c1414292df7e8f501bafda24d02ebb62a9466c829143706966,d8c1535a73d8a5670b8cfbfcf79b22398f84c04d9c8920e7f3457d7c38ad7836,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,1,2,isolated_frame_similarity
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0516.avi,train/Fight/rwf_train_fight_0513.avi,fab8d3f9acda7630d53eb483871bdc21dac4ada190f708690a8ed0c82fa5f1dd,32da8e94e19a280fbd2e49e0d76540cbc988d7b647dd212f58b90e7fddf06ae7,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,4,2,2,isolated_frame_similarity
train,test,RLVS,RLVS,0,0,NonViolence/NV_740.mp4,NonViolence/NV_741.mp4,3e6efe1904ff8fbd37bb8459119ff1bb4ce23d8905957bdf1da0218d98c54395,5e369a4643f8fdc6254ac963dacb31340a08e9934d852e08a1d7e87bf62484b3,,,0,0,4.671333,4.604600,0.06673300000000015,0.9857143560521161,854x480,854x480,4,2,2,isolated_frame_similarity
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0776.avi,train/Fight/rwf_train_fight_0778.avi,6388a960e36080a43e9c2d47cc34de322a3cd5c9f06d4612498afbdb87f1c636,7ac0293950db290553844e9b7b71a6b06e1af49b02a25ddd7ce4b284fe5aa6c2,,,0,0,5.000000,5.000000,0.0,1.0,368x276,368x276,4,1,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0715.avi,train/Fight/rwf_train_fight_0716.avi,3f210702c50e26dd66ae0491d7e192b0e0a4265e475847c7d13cdfcbe475c741,d1a3a2c9a4ccc7940f024fff1797792136837a9d5c2fca8d5d621433ba7a3290,,,0,0,5.000000,5.000000,0.0,1.0,320x240,320x240,4,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_60.mp4,NonViolence/NV_133.mp4,4b126a5a44e54bc161827dbf4598698a90abcb4bb63db61afe39eda085d4fab4,b18cdb7933f4037bc28882edc2ed882b56836b6410970f923ec677c3e7df9936,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,2,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_471.mp4,NonViolence/NV_470.mp4,c2be8b1535ec0d1350722efcada2548644218a366c85fc3c127a026f1662cff2,dcb85cdb0fb53b37548352525bf9612e3ed6a4ed8bd6373997425ef0ba9b90d9,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,2,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0558.avi,train/Fight/rwf_train_fight_0559.avi,6c81ee9c841fa5c1ec71845b4bf33342f32c0cb0d0e5bcfac5ac5a195380b621,ee245de15b2d748c0c277fc82590759de64dd9d5d7043e44d085ac3c60db6277,,,0,0,5.000000,5.000000,0.0,1.0,640x352,640x352,4,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_230.mp4,NonViolence/NV_229.mp4,448aad8470e41beb25774ae5d72b255fa6c5abdc739a92b5aa097d1785c71715,8368284fee1930f0cf7f0dd4fbd7a0f218a003d8b7df40cbf16d8a81f9985a71,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,1,1,Violence/V_112.mp4,Violence/V_113.mp4,6911bb8de17e5293a2ec3217ed668a597ad777b4480e44e9084d032efb5380c0,4f27a4a17c55fcc812fccb78ee5cde3c61512cbb5706ccd17932c186e7683d86,,,0,0,4.404400,5.405400,1.0010000000000003,0.8148148148148148,204x360,204x360,4,2,2,isolated_frame_similarity
train,validation,RWF-2000,RWF-2000,0,1,train/NonFight/rwf_train_nonfight_0714.avi,train/Fight/rwf_train_fight_0694.avi,f59865a27a5943dd01341a4b421413bb709307df9ceaef46d4377d8dae695561,be2e15d53d7403a9c452558d7354bae3fe8744a734243c9a38a6b067d9acce9d,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,4,2,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0192.avi,val/Fight/rwf_val_fight_0194.avi,9c1b362d55b2e5026348d31b1b77db0194ee7489a8c22fa9dfdf7233adcd8438,9bd595c4e85de8388934b026c2f788060786329f8b7bd48be206470f486c0e0f,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,4,2,2,isolated_frame_similarity
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0502.avi,train/Fight/rwf_train_fight_0503.avi,595544ffc129060f93d198ce2ac852b1081198c0260a5a73965c8efc8f60b0f2,06f9a221e75bc5c9a58e34138506a3a77ce0c491bc32c0f15a79b8bd87eb14fc,,,0,0,5.000000,5.000000,0.0,1.0,568x320,568x320,4,2,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0146.avi,val/Fight/rwf_val_fight_0150.avi,3420f55a10723a3ffa1e880ade253db829f1618e66a4511bb2719956cd15d883,79626bf77fab968d855f1e97cdd853cef163d32013eb0095f0f1da6461946009,,,0,0,5.000000,5.000000,0.0,1.0,640x360,640x360,4,2,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_487.mp4,NonViolence/NV_488.mp4,6c3bdec209ed015402c676f17e9da47c7d67b802dbfbd0b5aaac913c348ef5d2,9c22f0d15f30eeadce39388cadbf8e856a3505df3e0b288fc68cf97b3a75deec,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,1,2,isolated_frame_similarity
train,test,RLVS,RLVS,0,0,NonViolence/NV_646.mp4,NonViolence/NV_647.mp4,7db5e30760702682d0133606ebeaddae3092f4286d1dc7ed2c6433496cf78eba,997de0b51c1486d72a064064ced0c103fb3cedf3523f16d2f1a5c09b1bba6d49,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_757.mp4,NonViolence/NV_753.mp4,6e7d9a8236db3c8f1a9f6425f1b360fc7e5db5b4253e8f3784d51a62a93bf4e1,39ce72892c74a68f46f2ec4f88d6f2cc3024248866c4b44427806a2c2107d9a6,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,1,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0450.avi,train/Fight/rwf_train_fight_0448.avi,248e8cbaf2c017e2003ea43655523454b432440fb9a075db79d0b86f713bc27b,e6dde7a5cec1d1ac6a3a4d4a38413abc70d0983c4afa49d30f439b941daf56e7,,,0,0,5.000000,5.000000,0.0,1.0,320x240,320x240,4,2,2,isolated_frame_similarity
train,test,RLVS,RLVS,0,0,NonViolence/NV_730.mp4,NonViolence/NV_735.mp4,cc0ba048022cd3f8cceb2e20fdaa894b84a985fe784c9e9ae83fc151c0997ea2,eb70e1130161821ca2da05b7654210f56977a9ec50bed9da9a45958740abeb31,,,0,0,5.800000,5.700000,0.09999999999999964,0.9827586206896552,368x272,368x272,4,1,2,isolated_frame_similarity
train,test,RLVS,RLVS,0,0,NonViolence/NV_730.mp4,NonViolence/NV_732.mp4,cc0ba048022cd3f8cceb2e20fdaa894b84a985fe784c9e9ae83fc151c0997ea2,cc64f762c6745958e659f17f7451f42e40d1f1c4c963ce766bec69cb7b46162e,,,0,0,5.800000,6.700000,0.9000000000000004,0.8656716417910447,368x272,368x272,4,2,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0571.avi,train/Fight/rwf_train_fight_0570.avi,4dc1cf7813f9da5b1c75a01b26d479b446dd2713921474a7f7ef2a6084cece61,6ec2ef4f51a8dd59de9fbbc21d1e4cbc79da859a3b982f94307c04355ca64e74,,,0,0,5.000000,5.000000,0.0,1.0,204x360,204x360,4,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_382.mp4,NonViolence/NV_373.mp4,f01a15e99958e2b6463417ea79b7c3b5cd5701bd23302d387366ff2f8da14e93,76c4df6393f7cc250ceec92eb72b2baf92cc41de9d4591a00988e24f7a7d0ad3,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,1,2,isolated_frame_similarity
validation,test,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0176.avi,val/Fight/rwf_val_fight_0175.avi,f007fec0687bdcd7a5d9a1a3678ab08d19d0689b7f087d81583f81fac7e2e3ba,fa8ac7c1d0fe9d52ce0761004024c699738db527d2e4feebdadc99d070114dd8,,,0,0,5.000000,5.000000,0.0,1.0,480x360,480x360,4,1,2,isolated_frame_similarity
validation,test,RLVS,RLVS,1,1,Violence/V_117.mp4,Violence/V_115.mp4,3e1a88a09f03f5c761b6e5bc47f264a3df3862e9daf07c02fe12682a1ff421ce,d26fdce8835dff2a471cff7d9effdf2dafa81b3b457ae2a5881558a4dd5d8fc3,,,0,0,4.904900,5.005000,0.1001000000000003,0.98,1280x720,1280x720,4,2,2,isolated_frame_similarity
validation,test,RLVS,RLVS,0,0,NonViolence/NV_536.mp4,NonViolence/NV_518.mp4,58ef6c89370c75f12616ab0f16fa22ead8e20370b570b6fd3623e07cb61214a1,53ca93e090aa372219028ac80ffea750508474c107f7cc347f05aec2a8753193,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,1,2,isolated_frame_similarity
validation,test,RLVS,RLVS,0,0,NonViolence/NV_415.mp4,NonViolence/NV_414.mp4,aee3cb5e9b4ad621f3f02ad43d6c0559cb6122704a2b315c8a829cb8e9355ef4,a209a2d540ead0d929fc7d70bfbcf806fea21a16c3c6fcdf755cb66bc9bd7277,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,4,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_833.mp4,NonViolence/NV_829.mp4,cc807f007fce67ff4d3358ffb76dafc6f738151a1f8ad7a93c8f1e849ccaf61a,1bfda470b044fce0631f59f52d53ec0194efc0631341956c36a360874ca47e4e,,,0,0,5.360000,4.520000,0.8400000000000007,0.8432835820895521,854x480,854x480,6,1,2,isolated_frame_similarity
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0088.avi,train/Fight/rwf_train_fight_0087.avi,6cfd5b246b113569a3e71a956fbfe6a9d8a80e1750dab42feac989ea796102c0,2b1ece335d42040f08d46638a0199e2abb5a53608a54b7c8c653d60a6aa0685b,,,0,0,5.000000,5.000000,0.0,1.0,1920x1080,1920x1080,6,1,2,isolated_frame_similarity
train,validation,RWF-2000,RWF-2000,0,1,train/NonFight/rwf_train_nonfight_0297.avi,train/Fight/rwf_train_fight_0274.avi,6ddea7c4278eed6bd21eeaaa1ed6c7233aca78f74369a922dc4344c21d64aabd,71065c4b4a3a50c33a86aecbb5528a472ddcb2bb798667b65fa7b9b3314dcf5a,,,0,0,5.000000,5.000000,0.0,1.0,640x360,640x360,6,1,2,isolated_frame_similarity
train,validation,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0699.avi,train/Fight/rwf_train_fight_0696.avi,ceac731800094c6c4c560846996b176a17669eacb6985b133b2aedaaf6664f84,2e35dbfaa8be6f07d3ee798a0b778bf0ece0fa0b58cbfebe88b8d8b9204cf939,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,6,1,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0699.avi,train/Fight/rwf_train_fight_0697.avi,ceac731800094c6c4c560846996b176a17669eacb6985b133b2aedaaf6664f84,87ea0aa6324838f9120e21673ba3534e5fe8c3c484cd7e522aab77f27fae2945,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,6,1,2,isolated_frame_similarity
train,test,RLVS,RLVS,0,0,NonViolence/NV_874.avi,NonViolence/NV_872.avi,2d391fcafb596b16582077c8dae80a62ca684ca210660dd9b098154707bfb2fc,d34d150ef9d3ab3053e179d63d75ca6bbee2e3455a3d2fc9c412659bf97df30f,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,6,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_759.mp4,NonViolence/NV_753.mp4,03dd7e98dc49f032c9ca1ae0c4ea3e27d7621bed245ca133bca7af5b27ab8098,39ce72892c74a68f46f2ec4f88d6f2cc3024248866c4b44427806a2c2107d9a6,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,6,1,2,isolated_frame_similarity
train,test,RLVS,RLVS,0,0,NonViolence/NV_754.mp4,NonViolence/NV_751.mp4,67cc9628e16da8603fded1ff861d6ce9a363a70d567a73f596ec82e337f9c9d0,a7881d015902337a42bddde70deee6b69b42134a0c5603ffb208749c814426c0,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,6,1,2,isolated_frame_similarity
train,test,RLVS,RLVS,0,0,NonViolence/NV_372.mp4,NonViolence/NV_374.mp4,bdd6e4759827880b2e4ac61e4e0721c84f008e71a52b5bf51bb5a4c2a4f465e5,f3f9292203ffec607ee0a86074af5113032e774adfdeae2a00249320bf5ed431,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,6,1,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0372.avi,train/Fight/rwf_train_fight_0371.avi,a8b742c34592c70757a44ba6a4b1f80a327e61dc960137c5063d6959fed5f08c,0b098233b66685fc1e14db5c307604e60ccc1698852cd51885d104494783c229,,,0,0,5.000000,5.000000,0.0,1.0,640x356,640x356,6,1,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0003.avi,val/Fight/rwf_val_fight_0001.avi,b60970dca79f7186ab0cc83303b30c64f02c53964a719c7c98dcae5be7e18c44,2675c60505d92ebced2c2b7cc2d3c13810a797168901f05ac12a19a9e0c7aa53,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,6,1,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,0,train/Fight/rwf_train_fight_0462.avi,train/NonFight/rwf_train_nonfight_0522.avi,b1f72c2518200d3c8dab28624544e396b1502fc91c6697f8d21e860d65cb216a,9c6e45738cff881a61248585b5634900962220f886b0c15a9524e26788854a71,,,0,0,5.000000,5.000000,0.0,1.0,640x358,640x358,6,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_703.mp4,NonViolence/NV_699.mp4,fba9867bbda2870b95bd161c95aee9bbd7e00ac526b030d4d690acff35f62abd,1df8b91751309777b494566f553eb9d5f5dad69bb1b772e024d9057b4ec6de10,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,6,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,0,0,NonViolence/NV_703.mp4,NonViolence/NV_683.mp4,fba9867bbda2870b95bd161c95aee9bbd7e00ac526b030d4d690acff35f62abd,f8f8b475407290912e2bbaac2c2b56054230fb9cc9a4a5443b2ce8d226205520,,,0,0,5.000000,5.000000,0.0,1.0,224x224,224x224,6,2,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,train/Fight/rwf_train_fight_0124.avi,train/Fight/rwf_train_fight_0125.avi,beb280857c4c99d02108f795e40b3c10e3ad4e06f7f94ab3a33898ebedba038d,8de602b3e5f2aaef96f426f5133ae54f82a64e3c58daa4e7a49aa5440df301aa,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,6,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,1,1,Violence/V_148.mp4,Violence/V_133.mp4,72125250aed9ce7b2c245688a2b4ab0bb5614ced6cbf0f560d29a331a6150461,e1ecddaa0dc5118ddebe12a0252975c7881ce866d123a79e57cf74ec97fc7f60,,,0,0,5.900000,5.900000,0.0,1.0,640x360,640x360,6,1,2,isolated_frame_similarity
train,test,RWF-2000,RWF-2000,1,1,val/Fight/rwf_val_fight_0026.avi,val/Fight/rwf_val_fight_0027.avi,7144888d55877b5275c5ab22341cf8c6c23162cb4cf1f4cabf40514f3207d3df,322ea847d20071827a4748a9c7d5877ef1c01028e9df569d469df9b6b7877941,,,0,0,5.000000,5.000000,0.0,1.0,1280x720,1280x720,6,1,2,isolated_frame_similarity
train,validation,RLVS,RLVS,1,1,Violence/V_366.mp4,Violence/V_365.mp4,047b66906871d8cc6129bef353e61c465b79fa6ca2210d91dc68e8f70eefea5b,e8e8db9920142fa3c09e200c5d373bcb43ef9a070c21e28e8f769383246e05a4,,,0,0,5.005000,5.005000,0.0,1.0,1280x720,1280x720,6,2,2,isolated_frame_similarity
